enrollment_id,student_id,course_id,grade
137068,17253,913,C
137069,20326,25,B
137070,5420,288,D
137071,10545,419,F
137072,26354,340,B
137073,45876,527,D
137074,21806,380,D
137075,25887,128,F
137076,9514,909,C
137077,15354,649,B
137078,46230,51,F
137079,27971,154,B
137080,12577,820,C
137081,18520,936,B
137082,19901,653,B
137083,4889,186,B
137084,255,513,F
137085,31948,597,B
137086,46069,994,A
137087,23834,931,A
137088,24717,917,B
137089,5330,166,B
137090,22579,827,C
137091,22996,743,C
137092,47240,355,C
137093,21840,631,A
137094,6872,827,A
137095,41135,170,F
137096,30630,301,A
137097,6806,768,A
137098,1650,262,A
137099,39244,285,A
137100,20973,135,C
137101,39678,664,D
137102,8834,3,A
137103,26372,346,D
137104,34297,734,F
137105,44200,202,D
137106,31021,345,D
137107,36572,987,D
137108,30639,328,F
137109,46451,808,C
137110,45027,599,B
137111,287,341,A
137112,13468,617,C
137113,26444,344,C
137114,6212,713,D
137115,16244,758,A
137116,5363,536,D
137117,10346,247,F
137118,3867,609,B
137119,10431,778,F
137120,44563,116,D
137121,47218,657,B
137122,3281,802,D
137123,7083,911,A
137124,29631,334,B
137125,38380,36,D
137126,92,432,D
137127,26541,582,A
137128,15004,677,D
137129,17565,697,A
137130,42230,912,A
137131,15186,967,D
137132,29587,265,B
137133,6122,517,A
137134,21904,48,F
137135,49150,784,C
137136,21374,96,F
137137,13912,130,B
137138,41259,844,F
137139,13337,484,C
137140,45064,111,C
137141,34120,448,A
137142,21999,253,F
137143,20678,475,B
137144,33100,946,C
137145,34031,605,D
137146,22098,311,F
137147,20091,891,B
137148,44593,898,B
137149,10745,965,F
137150,22271,243,D
137151,24279,445,A
137152,3685,288,A
137153,18904,533,F
137154,42908,408,F
137155,18615,86,D
137156,32309,486,A
137157,39380,970,B
137158,32107,366,D
137159,32171,438,A
137160,10349,604,F
137161,21174,529,C
137162,18216,15,C
137163,39070,958,B
137164,24374,149,B
137165,14875,191,A
137166,18171,797,B
137167,3332,464,A
137168,9653,549,C
137169,24962,774,F
137170,23943,385,F
137171,30476,465,C
137172,45649,232,C
137173,40477,482,A
137174,32363,290,A
137175,39460,106,A
137176,26791,361,D
137177,11197,863,F
137178,39207,328,D
137179,9309,277,F
137180,17242,577,F
137181,662,91,A
137182,27399,208,C
137183,31196,831,C
137184,32627,570,C
137185,9130,372,C
137186,30972,303,C
137187,42557,67,A
137188,4328,780,F
137189,39620,126,D
137190,23519,198,A
137191,21192,296,C
137192,11097,275,B
137193,17938,688,B
137194,15579,48,B
137195,11820,877,D
137196,20485,987,B
137197,18661,468,A
137198,9751,290,D
137199,23366,169,A
137200,42945,115,F
137201,49017,987,A
137202,4508,603,C
137203,30676,453,F
137204,28875,317,D
137205,12548,933,A
137206,45115,350,F
137207,49972,955,A
137208,25532,378,D
137209,34313,783,B
137210,34139,308,B
137211,12560,187,A
137212,7906,592,D
137213,6460,65,A
137214,9889,822,D
137215,5724,177,B
137216,37208,563,C
137217,6147,779,F
137218,15611,125,D
137219,18394,529,B
137220,20636,857,C
137221,18357,6,A
137222,42746,871,F
137223,18530,160,D
137224,8320,575,F
137225,30003,642,F
137226,35908,821,F
137227,27770,946,D
137228,48903,242,F
137229,20821,501,D
137230,25839,18,A
137231,28524,605,A
137232,28068,708,D
137233,40681,249,C
137234,964,927,F
137235,13582,748,B
137236,26399,719,C
137237,19565,470,C
137238,21887,304,B
137239,4515,862,D
137240,19962,617,C
137241,11991,70,C
137242,40488,991,D
137243,9161,457,B
137244,8198,288,F
137245,23098,191,F
137246,46679,22,D
137247,30405,689,A
137248,7845,763,A
137249,5239,464,D
137250,43281,517,A
137251,32953,699,B
137252,43769,514,C
137253,36236,623,C
137254,45068,205,A
137255,20292,687,D
137256,38599,106,F
137257,36261,724,B
137258,29277,534,D
137259,28722,5,F
137260,23335,470,F
137261,7568,806,D
137262,22501,305,B
137263,16120,800,F
137264,41231,441,D
137265,36457,665,D
137266,23637,337,C
137267,30670,260,A
137268,34262,326,F
137269,39504,855,F
137270,48655,499,D
137271,10363,373,A
137272,41176,126,F
137273,38925,905,C
137274,20645,746,C
137275,41627,966,D
137276,12957,769,B
137277,6094,899,D
137278,5946,476,A
137279,30174,955,F
137280,33230,24,D
137281,8054,715,A
137282,10922,489,D
137283,46652,532,A
137284,4059,216,D
137285,47844,727,B
137286,49090,602,F
137287,25983,619,F
137288,14394,40,A
137289,9565,234,D
137290,37182,740,C
137291,16723,641,A
137292,14184,637,C
137293,40464,984,A
137294,23502,767,F
137295,35145,642,A
137296,46228,552,D
137297,32351,946,C
137298,24711,251,F
137299,45909,958,C
137300,21133,780,C
137301,41935,584,B
137302,15338,966,A
137303,4855,701,C
137304,27517,213,D
137305,3060,724,D
137306,37242,904,F
137307,27930,574,C
137308,877,382,B
137309,40114,654,B
137310,686,356,F
137311,6191,313,A
137312,46634,888,D
137313,31989,752,D
137314,34992,923,B
137315,19336,254,A
137316,18673,434,A
137317,9934,856,B
137318,45173,414,D
137319,13717,667,D
137320,1037,767,D
137321,34403,558,C
137322,19864,661,A
137323,44998,928,C
137324,34554,907,F
137325,39397,844,D
137326,39639,643,C
137327,23364,321,A
137328,39928,381,B
137329,36539,511,A
137330,43906,698,A
137331,17540,445,A
137332,11197,658,A
137333,7729,532,D
137334,47412,103,D
137335,32186,128,D
137336,22879,681,A
137337,13997,270,D
137338,11780,375,D
137339,44473,532,D
137340,19608,226,B
137341,30789,375,A
137342,8390,990,B
137343,11527,899,F
137344,49385,325,A
137345,9311,530,C
137346,40423,466,A
137347,29881,610,B
137348,44965,952,D
137349,34553,243,B
137350,48321,631,C
137351,31542,563,D
137352,39126,954,D
137353,12792,484,B
137354,28875,188,B
137355,45792,468,F
137356,46915,528,C
137357,23479,39,B
137358,2947,460,A
137359,46192,402,F
137360,31424,489,A
137361,18492,920,A
137362,12665,47,F
137363,22868,554,D
137364,34096,927,F
137365,19754,610,D
137366,25737,761,C
137367,27093,196,A
137368,46329,83,B
137369,29191,511,D
137370,9700,290,B
137371,8722,31,B
137372,6669,105,A
137373,40860,970,C
137374,21604,352,F
137375,13465,814,B
137376,37291,538,C
137377,7275,660,A
137378,19014,815,A
137379,38147,983,A
137380,41655,207,F
137381,37353,927,D
137382,10228,289,D
137383,43566,709,A
137384,15409,509,A
137385,4929,122,B
137386,31941,180,F
137387,20577,334,A
137388,41525,73,D
137389,13978,193,A
137390,24495,37,F
137391,33010,94,A
137392,44361,590,D
137393,35390,643,A
137394,39593,848,F
137395,20015,530,A
137396,13359,512,D
137397,33806,449,B
137398,38833,652,F
137399,46300,344,D
137400,12461,576,B
137401,30865,288,B
137402,47643,781,A
137403,45401,237,A
137404,38747,809,C
137405,4076,704,C
137406,49148,615,C
137407,7667,778,F
137408,41083,863,F
137409,26376,535,F
137410,32004,771,B
137411,36206,256,D
137412,43796,583,C
137413,31711,448,C
137414,49919,766,D
137415,46950,302,B
137416,45712,481,A
137417,30046,992,A
137418,1482,557,D
137419,22939,888,C
137420,38540,150,B
137421,18035,99,A
137422,49468,405,C
137423,15671,291,D
137424,17846,813,B
137425,8377,535,A
137426,11698,615,B
137427,21230,776,D
137428,29504,845,B
137429,6254,94,F
137430,33561,167,C
137431,28750,835,C
137432,42210,533,D
137433,36550,442,C
137434,39416,607,D
137435,36803,672,F
137436,7901,965,D
137437,15615,528,D
137438,1225,543,C
137439,31263,24,C
137440,4659,137,F
137441,13881,633,A
137442,42190,565,D
137443,29583,760,A
137444,44575,687,D
137445,30871,249,A
137446,30867,810,F
137447,5047,106,F
137448,9756,806,F
137449,31329,166,D
137450,22205,898,B
137451,12356,36,C
137452,234,970,B
137453,8511,36,F
137454,46227,936,D
137455,21916,946,C
137456,10202,896,A
137457,3379,37,F
137458,43405,400,B
137459,13002,344,D
137460,7227,679,A
137461,37914,691,A
137462,26867,119,B
137463,2228,143,C
137464,6766,784,D
137465,32128,83,B
137466,12813,670,B
137467,48178,496,B
137468,6322,753,D
137469,20131,972,F
137470,8173,49,D
137471,31886,836,F
137472,35681,513,D
137473,22926,452,F
137474,27126,523,F
137475,36284,831,C
137476,43953,638,D
137477,3890,214,B
137478,6956,842,A
137479,18214,82,C
137480,1943,605,C
137481,48819,464,A
137482,3589,951,B
137483,17666,297,D
137484,36151,651,D
137485,13772,459,B
137486,10021,67,F
137487,2846,847,F
137488,27969,717,D
137489,32888,625,C
137490,16066,612,F
137491,14315,127,D
137492,2638,424,C
137493,30036,426,B
137494,8657,936,C
137495,42491,598,A
137496,33980,833,C
137497,45053,726,D
137498,13444,985,D
137499,18828,197,F
137500,23289,848,D
137501,42675,56,B
137502,22979,302,D
137503,3270,377,C
137504,25359,510,C
137505,44521,152,C
137506,29230,182,B
137507,42913,228,C
137508,28051,95,B
137509,44065,397,A
137510,48354,244,D
137511,41866,119,D
137512,7463,461,B
137513,889,463,B
137514,35556,672,B
137515,48979,41,F
137516,18647,911,D
137517,46025,964,A
137518,39748,306,D
137519,16297,924,D
137520,34453,558,F
137521,5934,466,C
137522,15418,527,B
137523,48089,113,B
137524,48194,647,B
137525,7365,405,D
137526,24631,79,D
137527,36984,466,B
137528,35247,986,B
137529,44578,689,D
137530,32853,321,B
137531,30294,483,C
137532,44828,103,D
137533,22032,620,C
137534,7994,852,D
137535,39602,286,A
137536,32717,429,F
137537,45421,856,F
137538,31263,128,D
137539,43871,875,F
137540,48853,93,B
137541,33491,717,A
137542,40228,740,B
137543,38603,602,F
137544,7275,93,F
137545,30751,106,C
137546,28409,231,F
137547,25526,700,D
137548,6563,666,F
137549,2582,910,F
137550,6864,965,D
137551,46058,216,A
137552,34585,634,F
137553,32408,369,D
137554,27142,11,A
137555,6782,648,A
137556,24371,970,F
137557,42426,631,F
137558,18970,78,D
137559,25142,496,D
137560,118,154,F
137561,14573,20,D
137562,13549,534,A
137563,7268,16,B
137564,4404,403,C
137565,32823,120,F
137566,9107,174,C
137567,21660,921,B
137568,7883,613,B
137569,27323,732,A
137570,18359,160,C
137571,22479,476,A
137572,13362,101,F
137573,6759,773,F
137574,23082,19,C
137575,18124,866,A
137576,44195,306,B
137577,41623,13,B
137578,18205,992,F
137579,1352,298,A
137580,3311,876,A
137581,18808,324,D
137582,44217,296,A
137583,20983,1,F
137584,6188,413,A
137585,45302,398,D
137586,34064,436,F
137587,20822,430,C
137588,6569,183,A
137589,30038,431,B
137590,13687,801,F
137591,14322,771,D
137592,15666,737,B
137593,24032,272,F
137594,26344,124,F
137595,14732,151,A
137596,34533,371,C
137597,33679,36,B
137598,39622,843,D
137599,31525,944,C
137600,21657,565,D
137601,24974,686,A
137602,19666,225,C
137603,42567,903,F
137604,34137,379,D
137605,5789,481,A
137606,26182,256,C
137607,26201,529,B
137608,27002,42,D
137609,22650,975,F
137610,38255,410,F
137611,41129,283,B
137612,21768,265,D
137613,11467,244,F
137614,28862,875,D
137615,43868,610,C
137616,26465,569,F
137617,21052,510,A
137618,6645,610,B
137619,360,305,D
137620,40632,949,C
137621,7427,586,D
137622,10759,779,D
137623,34313,176,F
137624,46842,630,C
137625,23758,413,F
137626,39620,290,D
137627,10927,860,C
137628,18106,157,F
137629,17566,566,F
137630,12045,507,B
137631,46307,502,D
137632,6552,154,C
137633,21133,648,C
137634,40337,474,C
137635,12720,598,A
137636,22748,445,C
137637,36392,68,D
137638,1856,922,B
137639,39325,287,A
137640,12896,938,C
137641,28691,710,D
137642,36512,264,F
137643,20758,997,A
137644,37362,261,A
137645,11267,552,D
137646,19396,651,B
137647,15802,307,A
137648,23220,306,D
137649,23812,419,F
137650,41555,318,F
137651,21547,469,B
137652,23531,47,F
137653,49481,715,F
137654,44553,305,F
137655,40948,650,F
137656,36822,3,A
137657,12842,910,D
137658,48733,264,A
137659,13989,389,C
137660,37838,124,F
137661,36970,382,B
137662,31093,249,B
137663,14045,830,F
137664,15004,262,D
137665,11778,592,B
137666,17903,149,A
137667,35783,56,A
137668,20838,518,D
137669,34118,635,C
137670,34696,981,B
137671,17211,967,D
137672,29924,964,A
137673,42686,927,F
137674,25511,809,C
137675,22945,659,D
137676,33645,484,F
137677,32397,957,C
137678,26228,235,F
137679,2378,405,B
137680,14793,223,F
137681,30513,384,A
137682,36388,701,C
137683,42695,252,C
137684,43908,721,A
137685,29084,875,A
137686,25769,883,A
137687,15681,235,F
137688,25944,885,C
137689,25355,784,F
137690,32738,788,A
137691,5830,649,C
137692,18286,44,C
137693,24278,405,D
137694,7081,153,F
137695,6467,260,A
137696,21797,639,C
137697,26252,961,A
137698,34587,156,F
137699,16225,174,C
137700,40484,51,D
137701,9134,480,B
137702,3354,322,B
137703,17893,907,F
137704,25792,922,B
137705,46490,730,A
137706,36655,782,C
137707,14986,665,F
137708,46363,59,D
137709,9977,364,C
137710,45278,616,F
137711,37092,747,D
137712,8296,794,C
137713,31330,539,F
137714,1824,483,D
137715,36639,904,D
137716,27145,547,C
137717,22585,512,D
137718,20102,697,C
137719,8858,215,D
137720,7077,383,B
137721,26988,395,D
137722,21090,553,A
137723,46293,321,B
137724,41777,8,B
137725,42688,257,F
137726,23583,736,B
137727,48131,637,B
137728,38269,778,F
137729,25033,845,F
137730,34383,856,A
137731,23233,510,D
137732,14316,196,C
137733,17542,122,A
137734,43667,385,C
137735,7171,730,B
137736,17471,26,A
137737,12328,892,B
137738,3589,548,A
137739,12888,827,D
137740,34045,967,C
137741,19750,734,B
137742,18654,945,D
137743,33286,957,D
137744,17705,699,B
137745,39825,411,C
137746,47269,154,B
137747,9855,400,C
137748,39884,16,C
137749,26225,642,B
137750,30716,202,F
137751,35874,353,B
137752,14368,956,D
137753,15924,880,F
137754,42979,730,A
137755,13159,38,B
137756,33610,585,A
137757,42949,249,B
137758,5052,332,C
137759,3244,999,F
137760,4156,907,A
137761,45278,887,C
137762,26569,627,D
137763,15528,443,C
137764,17157,536,F
137765,2067,499,B
137766,18469,582,F
137767,45813,963,B
137768,13879,925,A
137769,40941,483,C
137770,9818,401,D
137771,12793,972,B
137772,24470,753,F
137773,13706,783,B
137774,8845,541,C
137775,30229,782,C
137776,39216,964,B
137777,45252,145,B
137778,33081,538,C
137779,49161,890,A
137780,1254,847,D
137781,6776,623,A
137782,22019,689,A
137783,31517,340,F
137784,43520,162,B
137785,48386,786,C
137786,19864,229,D
137787,6950,13,B
137788,47170,197,F
137789,15718,850,A
137790,16783,479,B
137791,47062,980,A
137792,30302,981,F
137793,25736,952,A
137794,5741,396,B
137795,9505,599,B
137796,21745,209,F
137797,33507,579,D
137798,33464,62,B
137799,37151,863,C
137800,5406,377,F
137801,16760,484,B
137802,16528,182,D
137803,4711,793,F
137804,3967,948,B
137805,26270,157,D
137806,9484,776,F
137807,4325,628,D
137808,32904,322,C
137809,32234,157,D
137810,5673,526,A
137811,4258,801,C
137812,19331,166,F
137813,19939,303,F
137814,49827,500,B
137815,35096,464,D
137816,5853,849,F
137817,33787,922,C
137818,16064,692,F
137819,36733,188,F
137820,13568,227,C
137821,13115,81,B
137822,42831,707,C
137823,10280,890,C
137824,21152,606,D
137825,21694,612,A
137826,35702,631,A
137827,17378,724,A
137828,21871,237,A
137829,35123,463,A
137830,7247,337,C
137831,34036,91,C
137832,22128,837,F
137833,17275,287,F
137834,13394,802,C
137835,8620,357,B
137836,30528,588,B
137837,44280,853,D
137838,2772,477,C
137839,19895,199,D
137840,5314,459,B
137841,44177,229,A
137842,30321,668,A
137843,44933,131,B
137844,15043,400,C
137845,7687,724,C
137846,40652,773,B
137847,1430,939,D
137848,23622,305,D
137849,37709,781,A
137850,17081,229,D
137851,21774,339,C
137852,23535,997,A
137853,33536,421,C
137854,1560,231,B
137855,25964,258,A
137856,21761,578,B
137857,9547,21,A
137858,38942,19,F
137859,22754,438,F
137860,15542,552,F
137861,41800,136,D
137862,4846,586,A
137863,44967,890,F
137864,29936,470,B
137865,8201,417,D
137866,34136,554,F
137867,20126,114,B
137868,6164,510,C
137869,25107,833,C
137870,32872,693,B
137871,44951,511,C
137872,24584,594,B
137873,12826,785,B
137874,6415,576,B
137875,7543,897,F
137876,36465,904,B
137877,15492,543,B
137878,9377,428,B
137879,21357,294,D
137880,45715,566,D
137881,44138,6,F
137882,39245,929,C
137883,23667,745,A
137884,824,519,D
137885,26594,839,C
137886,1513,562,B
137887,34335,999,C
137888,23592,521,F
137889,43805,647,D
137890,28467,867,A
137891,33559,63,B
137892,45552,611,C
137893,35214,761,A
137894,40120,178,C
137895,49986,399,C
137896,5351,87,F
137897,24241,994,F
137898,31178,103,F
137899,48736,821,C
137900,19889,959,C
137901,8555,6,A
137902,40137,94,D
137903,38379,683,F
137904,17743,277,C
137905,12995,350,A
137906,41891,91,B
137907,21039,706,C
137908,45908,87,B
137909,5198,250,C
137910,47263,275,F
137911,331,213,A
137912,24600,556,A
137913,49205,185,B
137914,43063,783,F
137915,18549,652,F
137916,20307,10,B
137917,48944,721,A
137918,45307,109,D
137919,3648,154,B
137920,8386,382,D
137921,31766,256,B
137922,10390,284,B
137923,13818,425,D
137924,18528,758,F
137925,19464,186,B
137926,304,192,C
137927,29119,331,B
137928,15509,747,F
137929,23393,948,A
137930,35652,231,B
137931,16119,954,B
137932,44019,155,B
137933,30721,831,B
137934,14547,664,D
137935,21920,441,D
137936,16185,858,C
137937,24622,802,B
137938,41117,101,B
137939,3500,407,C
137940,47636,745,B
137941,3157,596,C
137942,44429,571,A
137943,24694,91,F
137944,28522,781,B
137945,959,974,B
137946,17055,613,F
137947,27190,685,C
137948,43314,346,D
137949,29588,630,F
137950,7105,448,C
137951,32205,848,C
137952,46820,952,F
137953,49547,135,C
137954,13908,67,B
137955,21216,319,B
137956,10942,394,C
137957,13331,590,B
137958,34088,938,C
137959,48064,196,F
137960,32455,232,A
137961,49007,139,A
137962,247,226,A
137963,276,837,D
137964,45746,196,B
137965,35206,626,F
137966,5479,14,A
137967,750,972,C
137968,10815,930,A
137969,21825,526,A
137970,6798,25,F
137971,9002,403,B
137972,13417,425,C
137973,9486,649,C
137974,42472,79,D
137975,3912,885,F
137976,17819,849,C
137977,29190,86,F
137978,22668,109,A
137979,49128,169,F
137980,829,301,F
137981,32243,522,C
137982,27836,880,D
137983,25450,599,B
137984,17585,112,F
137985,19377,753,C
137986,15169,118,C
137987,20965,365,F
137988,5272,831,F
137989,45943,839,C
137990,19795,347,C
137991,13053,530,D
137992,7959,218,C
137993,12591,713,D
137994,30309,200,C
137995,26762,340,F
137996,28380,98,D
137997,38005,736,C
137998,32661,86,F
137999,13997,432,A
138000,12280,583,F
138001,23499,531,D
138002,49989,322,C
138003,49640,145,C
138004,31836,446,D
138005,21138,629,A
138006,38783,305,D
138007,29368,613,B
138008,14906,338,D
138009,17144,744,C
138010,39653,890,C
138011,26399,155,C
138012,5779,537,B
138013,26889,163,D
138014,45914,552,C
138015,19596,37,D
138016,45055,558,A
138017,14853,174,D
138018,36463,871,A
138019,17137,8,D
138020,18824,615,A
138021,45708,621,D
138022,48614,31,D
138023,19534,58,B
138024,34215,758,F
138025,43147,741,A
138026,188,64,A
138027,42152,647,C
138028,877,679,F
138029,29032,419,B
138030,41348,221,F
138031,6382,659,C
138032,11542,491,D
138033,35435,250,C
138034,37183,396,D
138035,17633,307,A
138036,13965,369,B
138037,20811,147,C
138038,48918,94,B
138039,43010,526,F
138040,31912,686,C
138041,31888,66,B
138042,19079,332,C
138043,12146,461,B
138044,15758,825,C
138045,744,478,F
138046,512,534,A
138047,49468,621,B
138048,37295,927,C
138049,9412,180,D
138050,35271,820,D
138051,44574,151,A
138052,1106,108,D
138053,7401,731,A
138054,26674,907,B
138055,11499,480,D
138056,24932,474,C
138057,5132,865,B
138058,16439,424,A
138059,31497,770,C
138060,47079,663,A
138061,643,209,F
138062,13049,703,C
138063,18650,958,C
138064,14869,37,C
138065,6332,580,B
138066,32702,852,B
138067,17154,776,B
138068,13702,916,C
138069,42711,953,A
138070,3496,628,C
138071,44458,46,F
138072,8652,152,D
138073,12829,873,F
138074,2773,408,C
138075,42817,848,D
138076,5286,579,D
138077,1763,229,F
138078,13678,85,C
